Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",25:37,4,7,57%,2,4,50%,2,2,100%,0,2,2,0,2,1,0,0,16
"Berdiel, Miguel 'Ali'",35:17,3,9,33%,0,1,0%,2,2,100%,1,9,10,4,4,6,1,0,8
"Rivera, Jose Luis",4:26,0,0,0%,0,0,0%,0,0,0%,1,1,2,0,0,1,0,1,0
"McGhee, Aaron",25:06,6,11,55%,0,0,0%,3,4,75%,1,9,10,0,3,0,1,0,15
"Polo, Tyler",21:52,1,3,33%,2,2,100%,0,0,0%,0,0,0,5,3,1,0,0,8
"Moraes, Eric",2:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodriguez, Andres",10:30,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Villegas, Samuel",24:26,2,2,100%,3,6,50%,0,0,0%,0,1,1,3,2,1,1,0,13
"Santiago, Eddin",34:32,0,2,0%,1,3,33%,0,0,0%,0,6,6,4,4,2,0,0,3
"Valencia, Florentino",6:26,1,1,100%,0,0,0%,1,1,100%,0,0,0,0,1,0,0,1,3
"Garcia, Charles",2:19,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Penn, Kleon",7:13,0,1,0%,0,0,0%,2,4,50%,1,1,2,0,0,0,0,3,2
Totals:,,18,37,49%,8,17,47%,10,13,77%,4,30,34,16,20,13,3,5,70
