Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Burtt, Steven",31:20,5,5,100%,1,9,11%,3,3,100%,1,6,7,15,1,1,2,0,16
"Ortiz, Kenneth",2:47,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"López, Carlos 'Yao'",14:37,4,6,67%,0,1,0%,0,0,0%,0,2,2,2,1,1,1,1,8
"Rosas, Samuel",7:48,1,1,100%,0,1,0%,1,1,100%,0,0,0,0,1,1,0,0,3
"Figueroa, Carlos",4:39,0,0,0%,0,3,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Mitchell, Tony",27:28,8,11,73%,0,0,0%,2,3,67%,2,6,8,0,3,1,2,2,18
"Martínez, Wil",9:10,0,2,0%,0,3,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Valdez, Carlos",8:43,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Cintrón, Raymond",30:49,3,4,75%,6,10,60%,0,0,0%,0,2,2,0,2,3,2,0,24
"Santiago, Jr., Benito",13:55,2,2,100%,3,4,75%,2,2,100%,1,1,2,0,2,0,1,2,15
"Chaney, Richard",21:24,1,1,100%,1,1,100%,0,0,0%,0,2,2,3,0,0,1,0,5
"Gierbolini, Joel",27:13,2,8,25%,0,0,0%,0,0,0%,3,5,8,2,3,2,0,3,4
Totals:,,26,41,63%,11,32,34%,8,9,89%,7,27,34,22,13,9,10,8,93
