Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",23:57,0,3,0%,2,3,67%,0,0,0%,0,4,4,6,3,3,1,0,6
"Arroyo, Carlos",28:56,4,10,40%,3,5,60%,2,2,100%,0,3,3,1,1,2,1,0,19
"Logan, Dallas",5:38,0,1,0%,1,1,100%,0,0,0%,1,0,1,0,1,0,0,0,3
"Hamilton, Kevin",17:52,0,3,0%,1,2,50%,0,0,0%,1,0,1,3,2,0,0,0,3
"Glynn, Jordan",20:04,2,3,67%,1,3,33%,0,0,0%,1,5,6,2,2,0,0,0,7
"Williams, Leon V.",23:12,5,11,45%,0,0,0%,6,7,86%,3,5,8,1,4,1,0,1,16
"Ayala, Angel",5:38,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,1,2
"Conklin, Brian",22,2,5,40%,0,1,0%,0,0,0%,0,2,2,0,4,0,0,0,4
"Aubry, Jeffrion",16:41,0,0,0%,0,0,0%,0,0,0%,0,3,3,1,1,0,0,2,0
"Mojica, Javier",35:58,2,2,100%,2,4,50%,2,2,100%,1,4,5,0,3,2,1,1,12
Totals:,,16,39,41%,10,19,53%,10,11,91%,7,26,33,14,22,8,3,5,72
