Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Collier, Devon",35:17,3,3,100%,0,4,0%,9,12,75%,1,7,8,2,1,3,2,2,15
"Acosta, Nikko",3:48,1,2,50%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"De Jesus, Felix",1:25,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,0,1
"Abraham, Ryann",26:45,3,5,60%,0,2,0%,1,2,50%,1,3,4,5,4,2,0,0,7
"Strong, Carlos",23:45,1,3,33%,0,2,0%,0,0,0%,0,1,1,2,2,0,0,0,2
"Alvarado, Michael",13:40,1,2,50%,0,1,0%,0,0,0%,0,1,1,2,2,3,0,1,2
"Cotto, Rubén",17:08,2,5,40%,1,1,100%,0,0,0%,0,1,1,0,2,1,0,0,7
"Cousins, Marcus",34:17,8,15,53%,0,0,0%,1,2,50%,4,9,13,1,2,4,2,0,17
"Diaz, Gary",5:46,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Bailey, Ollie",38:05,2,9,22%,0,1,0%,4,8,50%,2,7,9,0,2,5,2,1,8
Totals:,,21,44,48%,1,11,9%,16,26,62%,9,30,39,12,16,18,6,4,61
