Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Acevedo, Gilberto",0:51,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cruz, Christian",0:51,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Trenche, Enrique Alberto",1:44,1,3,33%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Duran, Cliff",19:09,0,2,0%,1,3,33%,1,2,50%,0,0,0,2,0,0,1,0,4
"Galindo, Alex",21:44,5,5,100%,1,3,33%,2,2,100%,0,5,5,1,3,0,1,0,15
"Wilkins, Damien",32:09,3,9,33%,0,0,0%,8,10,80%,2,1,3,2,1,1,0,0,14
"Rivera, Filiberto",20:02,3,4,75%,0,1,0%,0,0,0%,0,2,2,5,1,2,0,0,6
"Strong, Carlos",26:30,1,3,33%,1,2,50%,0,0,0%,1,3,4,2,1,1,1,1,5
"Willliams, Jawad",38:15,8,9,89%,2,8,25%,0,2,0%,2,2,4,3,1,2,1,0,22
"Gaston, Chris",19:04,1,2,50%,0,0,0%,1,2,50%,1,3,4,1,4,1,0,0,3
"Parada, Adam",19:36,5,6,83%,0,0,0%,0,0,0%,1,5,6,0,2,1,1,0,10
Totals:,,27,43,63%,5,17,29%,12,18,67%,7,21,28,16,14,8,5,1,81
