Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",21:15,0,0,0%,0,1,0%,3,4,75%,0,2,2,1,4,1,1,0,3
"Arroyo, Carlos",28:35,4,9,44%,3,5,60%,1,1,100%,0,1,1,10,2,3,0,0,18
"Logan, Dallas",13:28,2,2,100%,0,1,0%,0,0,0%,0,1,1,1,3,2,0,0,4
"Hamilton, Kevin",20:47,1,3,33%,1,1,100%,0,0,0%,0,2,2,3,2,2,0,2,5
"Ocasio, Jonathan",2:53,1,1,100%,0,0,0%,0,0,0%,0,1,1,1,2,0,0,0,2
"Glynn, Jordan",21:58,1,1,100%,5,8,63%,1,2,50%,0,2,2,1,2,0,0,0,18
"Williams, Leon V.",28:05,7,11,64%,0,0,0%,7,7,100%,4,8,12,2,3,4,2,0,21
"Early, Jeff",2:53,1,1,100%,0,0,0%,0,0,0%,2,1,3,1,0,1,0,0,2
"Conklin, Brian",29:50,6,8,75%,0,1,0%,1,2,50%,1,7,8,2,0,1,1,0,13
"Mojica, Javier",30:12,1,4,25%,2,3,67%,0,0,0%,0,2,2,1,1,0,1,0,8
Totals:,,24,40,60%,11,20,55%,13,16,81%,7,27,34,23,19,14,5,2,94
