Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Imes, David",16:48,0,1,0%,3,3,100%,0,0,0%,0,2,2,0,0,0,0,0,9
"Duran, Cliff",15:43,0,1,0%,0,1,0%,2,2,100%,0,0,0,1,2,0,1,0,2
"Cruz, Christian",0:37,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Taylor, Tyshawn",33:54,10,14,71%,0,3,0%,4,5,80%,0,2,2,4,3,4,3,0,24
"Ortiz, Andres",29:26,6,10,60%,0,1,0%,3,4,75%,3,2,5,1,2,0,1,0,15
"Sanabria, Jorge",4:29,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,3,0,0,0,0
"Villafane, Luis",18:39,3,3,100%,0,0,0%,0,0,0%,1,2,3,2,5,1,2,1,6
"Rivera, Filiberto",34:54,5,6,83%,2,6,33%,4,5,80%,1,5,6,9,2,3,1,0,20
"Maldonado, Hector Luis",0:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Brown, Elton",25:57,1,5,20%,0,1,0%,3,6,50%,0,9,9,1,3,1,0,0,5
"Rolle, Magnum",18:34,1,5,20%,0,1,0%,1,1,100%,0,5,5,0,3,0,1,2,3
Totals:,,26,45,58%,5,17,29%,17,23,74%,5,27,32,18,23,9,9,3,84
