Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Davis, Bryan",0:39,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,1,0,0
"Alamo, Angel 'Junito'",8:35,1,5,20%,0,0,0%,0,0,0%,1,3,4,0,3,1,0,1,2
"Garcia, Leandro",26:26,1,2,50%,1,4,25%,2,2,100%,0,7,7,11,3,9,0,0,7
"Phelps, Eugene",30:23,10,15,67%,0,0,0%,2,3,67%,5,7,12,2,0,3,0,0,22
"Cortes, David",22:45,3,7,43%,1,3,33%,2,2,100%,0,3,3,1,1,0,0,1,11
"Clemente, Denis",9:12,0,0,0%,0,0,0%,0,0,0%,0,2,2,2,3,2,0,0,0
"Soto, Christian A.",4:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cruz, Alvin",8:13,0,0,0%,2,2,100%,0,0,0%,0,0,0,2,1,1,0,0,6
"Jones, Joel",17:14,1,2,50%,2,2,100%,0,0,0%,0,2,2,1,0,0,0,0,8
"Balkman, Renaldo",35:05,8,10,80%,1,2,50%,4,5,80%,2,6,8,2,1,2,1,2,23
"Huertas, David",37,4,4,100%,1,6,17%,2,2,100%,0,6,6,7,2,3,1,0,13
Totals:,,28,45,62%,8,19,42%,12,14,86%,8,36,44,28,14,22,3,4,92
