Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",29:01,1,2,50%,3,5,60%,0,0,0%,1,5,6,4,1,0,1,1,11
"Arroyo, Carlos",37:51,7,13,54%,1,6,17%,3,4,75%,1,3,4,8,2,6,1,0,20
"Hamilton, Kevin",8:03,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,1,0,0
"Burgos, Jeffrey Daniel",3:03,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,0,1,0,0,2
"Glynn, Jordan",15:42,2,3,67%,0,1,0%,2,2,100%,3,4,7,0,2,0,1,0,6
"Williams, Leon V.",21:55,4,7,57%,0,0,0%,0,0,0%,4,0,4,0,3,1,1,1,8
"Ayala, Angel",7:15,2,3,67%,0,0,0%,0,0,0%,1,0,1,1,3,2,0,0,4
"Conklin, Brian",34:39,8,15,53%,0,0,0%,6,8,75%,2,4,6,1,1,0,2,1,22
"Aubry, Jeffrion",10:22,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,1,0,1,0
"Mojica, Javier",31:54,1,4,25%,2,7,29%,1,2,50%,2,4,6,4,0,1,0,1,9
Totals:,,26,50,52%,6,19,32%,12,16,75%,14,22,36,18,13,12,7,5,82
