Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Martinez, Carlos",9:14,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Alvarado, Omar J.",29:41,0,3,0%,1,7,14%,0,0,0%,1,1,2,2,2,1,1,0,3
"Morales, Ferdinand",18:17,0,0,0%,1,4,25%,0,0,0%,1,1,2,3,2,0,0,0,3
"Abreu, Álex",10,0,1,0%,0,1,0%,0,0,0%,0,0,0,2,1,0,0,0,0
"Carter, Maurice",28:04,3,7,43%,0,4,0%,0,0,0%,0,4,4,2,0,1,0,0,6
"Clavell, Gilberto",27:34,2,4,50%,2,3,67%,6,8,75%,1,2,3,0,1,0,0,0,16
"Hernández, Luis 'Pelacoco'",14:27,4,7,57%,0,1,0%,0,0,0%,1,3,4,1,2,0,0,1,8
"Keenan, Justin",23:14,6,8,75%,1,1,100%,7,7,100%,4,7,11,1,4,4,0,0,22
"Guitián, José",16:24,1,2,50%,1,3,33%,0,0,0%,1,6,7,1,2,1,0,1,5
"Buckner, Reggie",22:58,4,7,57%,0,0,0%,0,2,0%,1,8,9,2,4,1,0,2,8
Totals:,,20,39,51%,6,24,25%,13,17,76%,10,32,42,14,18,8,1,4,71
