Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",7:45,1,4,25%,0,0,0%,0,0,0%,0,1,1,2,0,0,0,0,2
"Reyes, Angelo",18:47,1,2,50%,1,2,50%,1,2,50%,1,5,6,3,2,1,1,0,6
"Thomas, Malcolm",29:31,6,8,75%,0,1,0%,1,4,25%,1,5,6,2,1,2,0,2,13
"Polynice, Eniel",38:06,5,9,56%,1,4,25%,2,3,67%,3,5,8,5,0,2,2,0,15
"Orozco, William",1:54,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Sanchez, Kennel",13:54,0,2,0%,0,3,0%,0,0,0%,2,1,3,0,2,0,1,1,0
"Guzmán, Ánsel",32:14,4,7,57%,3,5,60%,0,2,0%,0,2,2,7,1,1,2,0,17
"Graham, Paul",24:04,0,2,0%,1,3,33%,0,0,0%,0,0,0,0,2,0,2,0,3
"Wilkerson, Tyler",30:19,4,9,44%,2,7,29%,0,0,0%,2,4,6,1,1,1,0,0,14
"O'Bryant, Orin",3:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
Totals:,,21,44,48%,8,25,32%,4,11,36%,9,23,32,20,12,8,8,3,70
