Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Davis, Bryan",21:26,1,7,14%,0,0,0%,4,4,100%,1,3,4,1,3,3,1,2,6
"Diaz, Guillermo",25:25,4,5,80%,0,3,0%,4,4,100%,1,3,4,3,3,1,0,0,12
"Martinez, Bryan",1:24,0,0,0%,1,1,100%,0,0,0%,0,1,1,0,0,0,0,0,3
"Leon, Nick",8:16,0,0,0%,0,1,0%,0,0,0%,0,2,2,0,0,0,0,0,0
"Alamo, Angel 'Junito'",21:05,4,7,57%,2,5,40%,2,2,100%,0,7,7,0,0,2,1,0,16
"Nieves, Joel",9:50,2,3,67%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,4
"Cortes, David",29:59,4,6,67%,3,6,50%,2,2,100%,0,1,1,1,1,0,0,1,19
"Soto, Christian A.",24:51,2,3,67%,0,1,0%,1,2,50%,2,5,7,2,2,0,0,0,5
"Cruz, Alvin",35:14,1,1,100%,1,3,33%,0,0,0%,0,5,5,14,2,3,0,0,5
"Jones, Joel",16:39,2,3,67%,0,1,0%,0,1,0%,0,1,1,0,2,0,1,0,4
"Branch, Onzie",5:46,2,2,100%,0,0,0%,0,0,0%,1,2,3,1,0,3,0,0,4
Totals:,,22,37,59%,7,21,33%,13,15,87%,5,30,35,22,13,12,4,3,78
