Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Collier, Devon",33:39,9,14,64%,0,4,0%,3,4,75%,3,5,8,2,3,2,4,0,21
"Acosta, Nikko",17:09,2,4,50%,0,0,0%,1,2,50%,1,5,6,1,1,0,0,0,5
"De Jesus, Felix",11:01,2,3,67%,1,3,33%,0,2,0%,2,0,2,1,1,0,0,0,7
"Abraham, Ryann",2:33,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Maldonado, Hector Luis",13:09,1,4,25%,1,2,50%,1,2,50%,0,1,1,1,0,0,0,0,6
"Han, Francis Jonathan",28:58,1,2,50%,1,4,25%,1,4,25%,2,1,3,9,2,3,2,0,6
"Diaz, Gary",8:41,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Johnson, Dane",22:50,1,4,25%,0,0,0%,1,2,50%,2,4,6,2,2,1,0,0,3
"Imes, David",24:29,2,6,33%,2,2,100%,0,0,0%,2,0,2,1,0,3,1,0,10
"Gaines, Frank",37:26,6,11,55%,4,8,50%,4,4,100%,0,4,4,2,3,1,2,0,28
Totals:,,24,48,50%,9,25,36%,11,20,55%,12,20,32,20,12,11,9,0,86
