Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Burtt, Steven",34:41,4,6,67%,2,6,33%,4,5,80%,0,3,3,16,2,3,1,0,18
"Ortiz, Kenneth",0:52,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"López, Carlos 'Yao'",29:02,7,11,64%,0,1,0%,1,2,50%,1,3,4,0,3,0,3,0,15
"Rosas, Samuel",2:31,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Figueroa, Carlos",2:46,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Bishop, Tony",27:52,7,9,78%,1,3,33%,2,2,100%,1,5,6,3,0,0,1,2,19
"Martínez, Wil",18:14,1,4,25%,1,3,33%,0,0,0%,1,2,3,1,0,0,0,0,5
"Valdez, Carlos",2:46,0,0,0%,1,1,100%,1,2,50%,0,1,1,0,0,0,0,0,4
"Cintrón, Raymond",17:19,0,1,0%,2,4,50%,1,1,100%,1,1,2,1,0,3,1,0,7
"Santiago, Jr., Benito",19:07,2,4,50%,0,2,0%,1,2,50%,0,3,3,0,1,0,2,1,5
"Belardo, Gabriel J.",4:26,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,0,1,0,0,0
"Pittman, Dexter",26:16,6,10,60%,0,0,0%,2,2,100%,2,9,11,2,2,2,1,1,14
"Gierbolini, Joel",14:01,0,2,0%,0,0,0%,1,4,25%,0,1,1,0,3,1,2,0,1
Totals:,,27,49,55%,7,20,35%,13,20,65%,6,29,35,24,13,10,11,4,88
