Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Reyes, Angelo",12:25,0,0,0%,0,1,0%,1,2,50%,1,3,4,1,1,0,0,0,1
"Varnado, Jarvis",23:56,3,6,50%,0,0,0%,3,3,100%,4,6,10,1,3,1,1,3,9
"Polynice, Eniel",38,6,10,60%,1,4,25%,1,3,33%,4,6,10,4,1,4,5,0,16
"Ubilla, Emanuel",5:47,0,0,0%,1,1,100%,0,0,0%,0,1,1,1,0,0,0,0,3
"Sanchez, Kennel",10:11,0,0,0%,1,1,100%,0,0,0%,0,0,0,1,1,0,0,0,3
"Guzmán, Ánsel",31:24,2,10,20%,2,4,50%,3,4,75%,1,3,4,5,4,1,0,0,13
"Graham, Paul",32:42,3,6,50%,1,6,17%,0,0,0%,0,2,2,2,3,1,0,1,9
"Acevedo, Angel 'Mutombo'",7:22,1,1,100%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Wilkerson, Tyler",37:49,6,13,46%,2,5,40%,4,8,50%,3,7,10,1,0,0,1,1,22
"O'Bryant, Orin",0:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,21,46,46%,8,24,33%,12,20,60%,13,28,41,16,13,7,7,5,78
