Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",32:43,6,9,67%,3,6,50%,1,2,50%,4,1,5,2,2,2,1,0,22
"Hinson, Darnell",38:29,2,3,67%,3,8,38%,1,2,50%,0,3,3,5,3,1,1,1,14
"Rodriguez, Erick",11:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Torres, Andres",8:13,0,0,0%,1,2,50%,0,0,0%,0,2,2,1,1,0,1,0,3
"Carmona, Alejandro 'Bimbo'",31:32,3,9,33%,0,0,0%,3,4,75%,0,3,3,3,3,1,1,0,9
"Ruiz, Gabriel",0:28,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Harrellson, Josh",29:48,3,6,50%,2,5,40%,0,0,0%,3,5,8,3,1,0,2,0,12
"Colón, Benjamín",10:11,0,0,0%,0,0,0%,0,0,0%,1,2,3,1,3,1,1,0,0
"Gransberry, Kentrell",4:20,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ramos, Peter John",33:10,10,19,53%,0,0,0%,8,9,89%,4,5,9,6,2,3,0,0,28
Totals:,,24,46,52%,9,21,43%,13,17,76%,12,21,33,22,15,9,7,1,88
