Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Nieves, Roberto",11:19,1,1,100%,1,3,33%,0,0,0%,0,2,2,0,1,0,0,0,5
"Maye, James",15:39,1,1,100%,1,3,33%,0,0,0%,0,3,3,3,2,2,0,0,5
"Pittman, Dexter",21:35,6,14,43%,0,0,0%,5,7,71%,4,4,8,1,3,5,1,1,17
"Guzmán, Ánsel",20:55,2,6,33%,2,2,100%,0,0,0%,2,0,2,4,1,1,0,0,10
"Nieves, Joel",10:24,0,0,0%,0,0,0%,0,0,0%,0,2,2,2,1,2,0,1,0
"Orozco, William",20:21,2,3,67%,1,1,100%,0,0,0%,0,3,3,0,3,2,0,0,7
"Clemente, Denis",30:24,4,8,50%,0,3,0%,1,2,50%,1,2,3,6,3,2,0,0,9
"Ere, Ebi",33:05,4,8,50%,5,10,50%,4,4,100%,0,3,3,3,1,3,0,0,27
"Collier, Devon",15:58,1,2,50%,0,0,0%,1,2,50%,2,6,8,0,3,1,2,1,3
"Valenzuela, Hector",20:15,1,2,50%,0,0,0%,0,0,0%,2,3,5,1,5,0,0,0,2
Totals:,,22,45,49%,10,22,45%,11,15,73%,11,28,39,20,23,18,3,3,85
