Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",23:27,5,7,71%,1,4,25%,0,0,0%,1,3,4,1,4,2,1,0,13
"Berdiel, Miguel 'Ali'",27:07,1,2,50%,1,3,33%,2,2,100%,0,5,5,4,2,1,1,1,7
"Alvarado, Omar J.",5:48,0,0,0%,0,1,0%,0,0,0%,1,0,1,0,1,2,0,0,0
"Ayuso, Elias 'Larry'",34:11,2,7,29%,3,7,43%,3,4,75%,3,1,4,3,2,2,0,0,16
"Young, Sam",19:31,5,10,50%,1,2,50%,3,8,38%,1,8,9,3,4,3,3,0,16
"Rivera, Filiberto",29:04,4,8,50%,0,1,0%,2,5,40%,0,3,3,4,2,2,1,0,10
"Abraham, Ryann",4:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Guitián, José",4:37,0,1,0%,0,0,0%,0,0,0%,2,0,2,2,1,0,0,0,0
"Wilkinson, Gary",24:56,1,1,100%,2,5,40%,1,2,50%,1,4,5,3,3,1,0,0,9
"Valencia, Florentino",8:34,3,4,75%,0,0,0%,0,0,0%,1,1,2,0,2,1,0,0,6
"Penn, Kleon",17:41,4,5,80%,0,0,0%,3,3,100%,0,2,2,0,4,0,0,2,11
Totals:,,25,45,56%,8,23,35%,14,24,58%,10,27,37,20,25,14,6,3,88
