Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"López, Carlos 'Yao'",22:07,2,5,40%,0,0,0%,2,4,50%,2,4,6,0,1,0,2,1,6
"Ortiz, Kenneth",20:02,1,8,13%,0,0,0%,2,2,100%,1,3,4,3,1,2,2,0,4
"Strong, Carlos",35:49,4,8,50%,0,1,0%,2,2,100%,1,2,3,0,2,4,1,1,10
"Hernandez, Hector",17:52,0,2,0%,2,5,40%,0,0,0%,1,1,2,1,3,2,0,0,6
"Cruz, Rafael 'Pachy'",19:57,1,5,20%,0,2,0%,0,0,0%,1,2,3,4,3,1,0,0,2
"Verdejo, Jesus",6:29,1,1,100%,1,1,100%,0,0,0%,1,1,2,1,0,0,1,0,5
"Jones, Joel",37:41,3,9,33%,4,11,36%,2,2,100%,2,6,8,1,2,1,1,0,20
"Massie, Christopher",40,11,16,69%,0,0,0%,0,4,0%,3,9,12,1,4,1,2,3,22
Totals:,,23,54,43%,7,20,35%,8,14,57%,12,28,40,11,16,11,9,5,75
