Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Franklin, Alexander",6:43,1,1,100%,0,1,0%,0,0,0%,0,3,3,1,2,0,0,0,2
"Ramirez, Luis S.",4:14,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Duran, Cliff",13:23,0,4,0%,1,4,25%,2,2,100%,0,2,2,2,3,0,2,0,5
"Morales, Luis Damian",0:37,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Apodaca, Rick",22:10,2,6,33%,1,3,33%,2,2,100%,0,2,2,1,1,0,1,0,9
"Cotto, Rubén",7:34,0,0,0%,1,3,33%,0,0,0%,1,0,1,1,0,0,1,0,3
"Hamilton, Kevin",19:59,1,4,25%,0,3,0%,0,0,0%,1,4,5,1,1,1,1,0,2
"Wafer, Vakeaton",24:25,6,9,67%,0,5,0%,2,2,100%,0,3,3,2,1,0,0,1,14
"Maldonado, Hector Luis",0:37,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Wilkins, Damien",39:22,3,9,33%,1,3,33%,3,5,60%,5,1,6,4,2,3,3,1,12
"Gaston, Chris",15:14,3,5,60%,0,0,0%,0,0,0%,0,0,0,0,1,2,0,0,6
"Aubry, Jeffrion",21:09,2,2,100%,0,0,0%,0,2,0%,3,3,6,0,2,1,2,2,4
"Phillip, Darren",24:28,5,14,36%,0,0,0%,0,0,0%,3,1,4,1,0,4,3,2,10
Totals:,,23,54,43%,4,22,18%,9,13,69%,13,19,32,13,14,12,13,6,67
