Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",32:48,6,11,55%,0,4,0%,2,4,50%,3,6,9,3,1,4,0,0,14
"Rivera, Edgardo",16:13,1,5,20%,0,0,0%,0,2,0%,4,1,5,0,1,1,0,0,2
"Cintrón, Raymond",33:51,2,3,67%,5,12,42%,1,2,50%,0,2,2,1,1,0,1,0,20
"Burgos, Jeffrey Daniel",20:22,2,5,40%,0,2,0%,3,3,100%,1,2,3,1,3,1,1,0,7
"Diaz, Felipe",8:57,1,1,100%,0,0,0%,0,2,0%,1,0,1,0,0,0,0,0,2
"Florentino, Enemias",19,0,1,0%,0,0,0%,2,4,50%,1,6,7,0,3,0,0,0,2
"Keenan, Justin",30:20,4,13,31%,0,1,0%,8,8,100%,2,2,4,0,3,1,0,0,16
"Velez, Hector J.",7:44,0,2,0%,0,1,0%,0,0,0%,0,0,0,3,0,0,1,0,0
"Martinez, Carlos",12:43,2,4,50%,2,4,50%,0,0,0%,0,1,1,0,2,0,1,1,10
"Hernández, Luis 'Pelacoco'",17:56,0,3,0%,0,0,0%,0,2,0%,2,2,4,0,3,0,0,0,0
Totals:,,18,48,38%,7,24,29%,16,27,59%,14,22,36,8,17,7,4,1,73
