Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",21:34,3,6,50%,0,1,0%,2,4,50%,1,1,2,3,3,0,0,0,8
"Nieves, Roberto",23:17,1,3,33%,1,2,50%,1,1,100%,0,2,2,2,5,1,0,0,6
"Maye, James",22:57,1,5,20%,1,4,25%,6,6,100%,3,4,7,0,2,2,0,0,11
"Skeen, Jamie",29:14,4,5,80%,1,1,100%,2,5,40%,1,6,7,0,1,3,1,1,13
"Guzmán, Ánsel",19:09,4,7,57%,2,5,40%,1,2,50%,1,4,5,4,0,4,1,0,15
"Nieves, Joel",29:27,2,5,40%,3,4,75%,0,0,0%,1,3,4,1,3,0,1,1,13
"Orozco, William",17:27,1,3,33%,1,3,33%,2,4,50%,3,3,6,2,4,1,1,0,7
"Morales, Ferdinand",4:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,3,1,0,0,0
"Hill, Herbert",12:15,0,2,0%,0,0,0%,0,0,0%,1,2,3,1,0,1,0,0,0
"Garcia, Angel 'Piwi'",20:15,1,2,50%,1,3,33%,3,4,75%,0,5,5,2,2,3,0,2,8
Totals:,,17,38,45%,10,23,43%,17,26,65%,11,30,41,15,23,16,4,4,81
