Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"López, Carlos 'Yao'",16:49,3,4,75%,0,1,0%,2,2,100%,1,6,7,0,2,1,2,0,8
"Ortiz, Kenneth",6:37,1,1,100%,0,1,0%,0,0,0%,1,0,1,1,0,0,0,0,2
"Strong, Carlos",28:21,0,2,0%,0,4,0%,3,5,60%,3,5,8,1,3,1,2,1,3
"Collado, Luis N.",0:36,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Holloway, Terrell 'Tu'",33:22,6,9,67%,1,6,17%,8,9,89%,2,3,5,7,2,1,1,0,23
"Portalatin, Wayne",4:06,0,1,0%,0,0,0%,0,0,0%,2,2,4,0,1,0,0,0,0
"Hernandez, Hector",28:26,1,3,33%,4,7,57%,2,2,100%,4,5,9,1,2,1,0,1,16
"Cruz, Rafael 'Pachy'",3:37,0,1,0%,0,0,0%,2,2,100%,0,2,2,0,0,0,1,0,2
"Verdejo, Jesus",20:57,0,2,0%,1,3,33%,0,0,0%,0,1,1,1,0,0,1,0,3
"Jones, Joel",26:27,2,5,40%,2,6,33%,1,2,50%,1,1,2,2,4,4,1,3,11
"Massie, Christopher",26:51,4,12,33%,0,0,0%,2,4,50%,2,3,5,0,4,1,0,0,10
"Rosa, Angel R.",3:45,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,17,40,43%,8,28,29%,20,26,77%,16,29,45,13,18,9,8,5,78
