Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",23:28,3,8,38%,3,4,75%,3,5,60%,3,1,4,6,3,3,4,0,18
"Nieves, Joel",13:08,1,1,100%,0,2,0%,0,0,0%,2,3,5,0,2,1,1,0,2
"Ortiz, Jose",2:18,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,2
"Rivera, Edgardo",2:18,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Rodriguez, Erick",21:34,0,0,0%,0,2,0%,0,0,0%,0,2,2,1,2,1,2,0,0
"Torres, Andres",16:37,0,0,0%,0,2,0%,1,2,50%,1,2,3,5,3,2,1,0,1
"Figueroa, Angel 'Buster'",23:55,8,13,62%,3,5,60%,3,5,60%,3,2,5,2,2,0,0,0,28
"Zayas, Hector",7:47,1,4,25%,0,1,0%,0,0,0%,1,1,2,0,2,1,0,0,2
"Jones, Joel",26:51,2,3,67%,3,6,50%,2,2,100%,0,4,4,3,1,1,0,0,15
"Vega, Christopher",18:25,0,1,0%,2,5,40%,2,2,100%,2,0,2,0,2,2,1,0,8
"Brock, Evan",14:13,5,8,63%,0,0,0%,4,5,80%,0,1,1,2,2,1,1,0,14
"Harrellson, Josh",29:20,2,3,67%,1,5,20%,0,0,0%,2,10,12,1,2,1,1,4,7
Totals:,,24,44,55%,12,32,38%,15,21,71%,14,26,40,20,23,13,11,4,99
