Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",36:39,3,6,50%,1,4,25%,3,3,100%,2,2,4,1,3,2,0,0,12
"Nieves, Joel",5:13,0,0,0%,0,0,0%,1,2,50%,0,1,1,0,2,0,1,0,1
"Rodriguez, Erick",17:56,0,4,0%,1,3,33%,0,0,0%,0,2,2,1,2,0,1,0,3
"Torres, Andres",11:25,1,2,50%,0,0,0%,0,0,0%,0,1,1,1,2,0,0,0,2
"Figueroa, Angel 'Buster'",25:20,6,11,55%,0,2,0%,5,10,50%,2,4,6,3,4,1,0,0,17
"Jones, Joel",28:33,2,5,40%,3,7,43%,0,0,0%,0,2,2,1,2,1,0,0,13
"Vega, Christopher",6:40,2,4,50%,0,0,0%,0,0,0%,0,1,1,0,1,0,1,0,4
"Balkman, Renaldo",31:41,4,5,80%,0,0,0%,1,2,50%,2,2,4,4,4,4,7,0,9
"Brock, Evan",21:07,4,4,100%,0,0,0%,1,3,33%,1,3,4,1,2,2,0,0,9
"Gates, Yancy",15:23,3,7,43%,0,0,0%,2,3,67%,3,3,6,1,2,0,0,0,8
Totals:,,25,48,52%,5,16,31%,13,23,57%,10,21,31,13,24,10,10,0,78
