Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alvarado, Omar J.",37:40,6,10,60%,1,5,20%,2,2,100%,1,3,4,8,4,3,2,0,17
"Pellot, Jesse",8:46,1,2,50%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Dyer, Alphonse",5:01,1,1,100%,0,0,0%,0,2,0%,0,2,2,0,0,2,0,0,2
"Abraham, Ryann",2:52,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Barbosa, Raymond",17:03,3,4,75%,1,2,50%,0,0,0%,1,0,1,2,0,1,0,0,9
"Imes, David",15:08,1,1,100%,0,2,0%,0,0,0%,0,4,4,0,1,0,1,0,2
"Shannon, Terrence",39:25,6,10,60%,0,1,0%,3,4,75%,4,3,7,5,3,1,0,0,15
"Garcia, Angel 'Piwi'",37:31,7,9,78%,0,5,0%,3,3,100%,1,6,7,2,2,1,1,1,17
"Mojica, Javier",33:26,7,12,58%,1,6,17%,3,3,100%,1,2,3,3,0,2,1,0,20
"Ebi, Ndudu",3:03,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,1,0,0
Totals:,,32,51,63%,3,22,14%,11,14,79%,9,21,30,21,12,10,6,1,84
