Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Brown, Gilbert",20:20,3,4,75%,1,5,20%,3,5,60%,0,8,8,3,3,3,1,0,12
"Horne, Jamelle",27:48,6,8,75%,2,2,100%,4,4,100%,3,5,8,1,2,1,0,1,22
"Nieves, Roberto",24:28,2,4,50%,0,2,0%,0,1,0%,1,1,2,3,2,1,0,0,4
"Carmona, Alejandro 'Bimbo'",31:48,11,21,52%,0,1,0%,5,6,83%,5,4,9,2,1,5,1,0,27
"Clemente, Denis",40,3,5,60%,2,7,29%,0,0,0%,1,7,8,8,1,3,2,0,12
"Lopez, Jose Enrique",4:58,1,1,100%,0,1,0%,0,0,0%,0,1,1,0,2,0,0,0,2
"Erazo, Armando",4:58,0,0,0%,0,2,0%,0,0,0%,0,0,0,2,0,1,0,0,0
"Scott, Seth",20:08,3,5,60%,0,2,0%,1,2,50%,5,6,11,2,3,6,1,0,7
"Penn, Kleon",25:21,4,4,100%,0,0,0%,0,4,0%,2,3,5,1,3,1,2,3,8
Totals:,,33,52,63%,5,22,23%,13,22,59%,17,35,52,22,17,21,7,4,94
