Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",31:52,1,4,25%,1,4,25%,2,2,100%,0,10,10,4,2,0,0,2,7
"Lamela, Alfredo",0:19,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"García, Jonathan",12:49,0,1,0%,0,0,0%,1,2,50%,0,1,1,2,0,2,0,0,1
"Colón, Alexis 'Bebo'",2:33,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Reyes, Angelo",12:16,2,3,67%,0,0,0%,0,0,0%,0,3,3,1,1,2,0,0,4
"Mata, Lorenzo",19:57,4,4,100%,0,0,0%,0,2,0%,2,5,7,0,0,3,1,0,8
"Lisch, Kevin",34:38,4,6,67%,2,8,25%,5,5,100%,1,2,3,4,2,5,0,0,19
"Butler, Nathaniel",0:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Díaz, Jorge Brian",7:24,2,2,100%,0,0,0%,0,0,0%,2,1,3,0,1,1,0,0,4
"Meléndez, Ricardo 'Ricky'",19:51,1,4,25%,2,3,67%,0,0,0%,0,3,3,0,2,3,0,0,8
"Huertas, David",33:02,3,7,43%,3,7,43%,3,3,100%,0,5,5,3,2,1,0,0,18
"Redhage, Shawn",24:25,2,4,50%,2,4,50%,1,2,50%,2,3,5,2,4,1,1,0,11
Totals:,,19,35,54%,10,26,38%,12,16,75%,7,34,41,16,14,18,2,3,80
