Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fortuna, Elpidio Manuel",33:05,4,4,100%,1,6,17%,1,1,100%,2,5,7,0,1,4,3,0,12
"De Jesús, Jezreel",9:33,0,1,0%,0,0,0%,0,0,0%,0,2,2,2,0,0,0,0,0
"Colon, Gabriel 'Pirulo'",8:14,0,2,0%,0,0,0%,0,2,0%,1,0,1,0,1,1,0,0,0
"Apodaca, Rick",32:49,3,5,60%,1,7,14%,3,5,60%,1,2,3,5,3,6,0,0,12
"Gaston, Chris",21:40,6,12,50%,0,0,0%,1,2,50%,2,3,5,0,4,1,0,0,13
"Rivera, Carlos Rubén",25:50,0,1,0%,0,2,0%,2,2,100%,0,2,2,4,4,2,2,0,2
"Santiago, Eddin",13:54,0,0,0%,0,2,0%,1,2,50%,0,1,1,1,0,0,1,0,1
"Harris, Mike",32:21,9,15,60%,2,4,50%,3,5,60%,3,8,11,1,3,2,1,0,27
"Siler, Garret",22:30,2,4,50%,0,0,0%,2,2,100%,2,4,6,0,5,1,1,0,6
Totals:,,24,44,55%,4,21,19%,13,21,62%,11,27,38,13,21,17,8,0,73
