Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",36:29,4,9,44%,3,7,43%,1,2,50%,2,4,6,3,3,1,0,0,18
"Gonzalez, Javier",12:34,0,1,0%,1,1,100%,0,0,0%,0,2,2,0,4,4,0,0,3
"Sosa, Edgar",31:22,0,3,0%,2,4,50%,0,0,0%,0,0,0,6,0,0,0,0,6
"Pagan, Wilfredo",11:12,2,4,50%,0,3,0%,0,0,0%,0,2,2,1,1,2,0,0,4
"Villafane, Luis",12:16,0,1,0%,0,0,0%,0,0,0%,2,2,4,0,0,0,0,0,0
"Sánchez, Ricardo 'Ricky'",34:09,1,4,25%,1,5,20%,1,2,50%,3,10,13,1,4,3,1,1,6
"Orozco, William",6:11,1,2,50%,0,0,0%,0,1,0%,1,0,1,0,0,0,1,0,2
"Jackson, David 'Mooch'",32:08,6,10,60%,2,2,100%,2,3,67%,2,7,9,6,2,4,2,0,20
"McDonald, William",23:33,3,6,50%,1,1,100%,0,0,0%,0,5,5,1,4,4,1,0,9
Totals:,,17,40,43%,10,23,43%,4,8,50%,10,32,42,18,18,18,5,1,68
