Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",31:53,3,9,33%,1,4,25%,1,1,100%,3,3,6,0,1,2,1,0,10
"Nieves, Joel",20:01,2,3,67%,0,3,0%,1,2,50%,0,1,1,0,3,1,0,0,5
"Hinson, Darnell",33:48,2,5,40%,0,3,0%,1,4,25%,0,4,4,9,1,1,1,0,5
"Rodriguez, Erick",28:05,0,1,0%,1,4,25%,3,4,75%,2,5,7,2,1,0,4,0,6
"Torres, Andres",6:11,0,1,0%,1,1,100%,2,2,100%,0,2,2,0,0,0,0,0,5
"Balkman, Renaldo",40,11,16,69%,0,0,0%,3,6,50%,5,4,9,1,1,5,2,0,25
"Asselin, Joshua",13:27,1,3,33%,0,3,0%,0,0,0%,0,1,1,1,3,0,0,0,2
"Gates, Yancy",26:32,6,13,46%,0,0,0%,0,1,0%,2,4,6,0,1,1,1,2,12
Totals:,,25,51,49%,3,18,17%,11,20,55%,12,24,36,13,11,10,9,2,70
