Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diogu, Ike",32:37,7,7,100%,0,3,0%,6,7,86%,2,7,9,1,4,3,0,1,20
"Fortuna, Elpidio Manuel",24:55,1,3,33%,1,3,33%,1,1,100%,0,1,1,1,1,3,0,0,6
"De Jesús, Jezreel",2:30,0,2,0%,0,0,0%,2,2,100%,0,0,0,0,0,0,0,0,2
"Lopez, Ivan",6:45,1,1,100%,0,0,0%,1,2,50%,1,2,3,1,1,0,0,0,3
"Colon, Gabriel 'Pirulo'",11:49,0,1,0%,1,2,50%,1,2,50%,0,4,4,0,0,0,0,1,4
"Apodaca, Rick",27:48,2,4,50%,3,5,60%,3,4,75%,3,2,5,3,1,2,2,0,16
"Emory, Carlos",12:11,1,5,20%,0,0,0%,0,0,0%,0,0,0,1,2,0,0,0,2
"Rivera, Carlos Rubén",35:32,4,8,50%,0,4,0%,5,6,83%,2,2,4,3,2,1,1,0,13
"Santiago, Eddin",17:19,1,2,50%,1,1,100%,0,0,0%,0,0,0,2,1,1,3,0,5
"Harris, Mike",28:29,5,12,42%,1,4,25%,1,1,100%,4,8,12,1,4,0,1,0,14
Totals:,,22,45,49%,7,22,32%,20,25,80%,12,26,38,13,16,10,7,2,85
