Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Maura, Kevin 'K.J.'",21:59,0,2,0%,0,1,0%,0,0,0%,0,1,1,3,1,0,6,0,0
"Abreu, Álex",18:40,0,2,0%,0,5,0%,0,0,0%,1,0,1,1,0,0,3,0,0
"Toro Barea, Arnaldo",23:50,3,6,50%,0,0,0%,0,2,0%,4,6,10,1,4,0,0,0,6
"Ralat, Antonio",8:21,2,2,100%,1,1,100%,0,0,0%,1,2,3,1,2,0,0,1,7
"Piñeiro, Juan Pablo",13:51,3,5,60%,1,1,100%,0,0,0%,0,1,1,1,2,1,0,0,9
"Andújar, Emmanuel 'Emmy'",33:57,6,8,75%,0,2,0%,4,4,100%,5,4,9,8,1,4,2,0,16
"Souberbielle, Marcel",0:42,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Jones, Terrence",28:54,8,13,62%,1,3,33%,6,9,67%,3,2,5,2,2,3,0,3,25
"Ortiz, Eric",0:16,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Brady, Chris",16:22,3,4,75%,0,2,0%,3,4,75%,1,3,4,0,1,0,0,1,9
"Camper Jr, Manuel",5:40,0,0,0%,0,2,0%,0,0,0%,0,1,1,1,1,0,0,0,0
"Goodwin, Archie",27:28,6,12,50%,1,3,33%,3,6,50%,2,2,4,3,4,4,3,0,18
Totals:,,31,54,57%,4,20,20%,16,25,64%,17,22,39,21,18,12,14,5,90
