Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mac, Sheldon",25:22,4,6,67%,2,2,100%,5,6,83%,0,1,1,4,0,2,2,0,19
"Mercurius, Dinero",1:19,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Conditt IV, George",28:38,6,10,60%,1,2,50%,1,2,50%,0,5,5,1,2,1,0,2,16
"Gines, Jose",1:19,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ortiz, Jose",14:38,2,3,67%,0,0,0%,0,0,0%,0,2,2,4,4,1,1,0,4
"Carmona, Alejandro 'Bimbo'",16:41,4,7,57%,0,0,0%,1,2,50%,2,0,2,0,2,0,0,0,9
"Aminu, Alade",22:53,6,9,67%,0,0,0%,2,3,67%,2,4,6,3,2,1,0,2,14
"Guitián, José",19:32,0,1,0%,0,1,0%,0,0,0%,1,6,7,0,1,1,0,0,0
"Cruz, Jesus",22,4,9,44%,1,2,50%,0,0,0%,1,4,5,5,0,1,1,0,11
"Torres, Julian",7:38,1,3,33%,1,1,100%,0,0,0%,0,1,1,0,2,0,0,0,5
"Rodriguez, Ernesto",15:10,2,4,50%,0,0,0%,2,2,100%,0,3,3,5,2,1,2,0,6
"Waters, Tremont",24:50,3,6,50%,3,6,50%,1,1,100%,0,3,3,6,1,3,2,0,16
Totals:,,32,58,55%,8,14,57%,12,16,75%,6,29,35,29,16,12,8,4,100
