Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Josiah, Jahvari",33:19,10,12,83%,2,2,100%,2,2,100%,4,7,11,1,3,2,0,0,28
"White, Terrico",40,5,8,63%,1,7,14%,6,7,86%,0,3,3,4,1,1,0,0,19
"Davis, Brandon",32:13,3,5,60%,2,4,50%,2,2,100%,2,0,2,3,3,1,1,0,14
"Maldonado, Diego",9:17,0,0,0%,1,2,50%,0,0,0%,0,2,2,1,0,0,0,0,3
"Penn, Kleon",27:47,4,6,67%,0,0,0%,2,2,100%,6,2,8,4,1,0,0,1,10
"Clemente, Denis",16:07,1,6,17%,1,1,100%,0,0,0%,0,1,1,1,0,1,0,0,5
"Arroyo, Jordan",3:06,0,0,0%,0,0,0%,0,0,0%,1,0,1,1,2,0,0,0,0
"McCauley, Ben",38:11,3,6,50%,2,7,29%,2,2,100%,2,9,11,2,3,0,0,0,14
Totals:,,26,43,60%,9,23,39%,14,15,93%,15,24,39,17,13,5,1,1,93
