Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",11:22,1,3,33%,0,1,0%,0,0,0%,0,1,1,1,0,0,0,0,2
"Clavell, Gilberto",20:25,1,1,100%,2,2,100%,2,2,100%,0,2,2,2,4,1,0,0,10
"Labissiere, Skal",19:35,2,2,100%,0,2,0%,2,2,100%,1,2,3,1,1,0,0,3,6
"Rivera, Filiberto",16:12,1,2,50%,0,0,0%,0,0,0%,0,0,0,6,3,2,2,0,2
"Sosa, Isaac",28:38,3,5,60%,2,4,50%,0,0,0%,0,2,2,3,2,0,0,0,12
"Clavell, Gian",20:39,1,2,50%,2,7,29%,0,0,0%,0,1,1,2,2,2,0,0,8
"Diallo, Cheick",36:01,8,12,67%,0,0,0%,1,2,50%,3,18,21,2,2,2,0,0,17
"Matías, Ángel L.",23:20,3,5,60%,4,4,100%,1,2,50%,1,4,5,1,0,0,0,0,19
"Barea, José Juan",23:48,3,9,33%,1,5,20%,2,2,100%,1,2,3,7,1,2,0,0,11
Totals:,,23,41,56%,11,25,44%,8,10,80%,6,32,38,25,15,9,2,3,87
