Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clavell, Gilberto",16:36,0,1,0%,1,1,100%,0,0,0%,0,4,4,1,1,1,0,0,3
"Labissiere, Skal",17:02,0,2,0%,0,1,0%,0,0,0%,0,1,1,1,1,1,1,0,0
"Oviedo, Dixon",9:58,0,1,0%,1,2,50%,0,0,0%,1,3,4,3,3,2,0,0,3
"Rivera, Filiberto",30:02,1,2,50%,2,4,50%,3,3,100%,0,3,3,5,4,2,1,0,11
"Sosa, Isaac",33:40,1,3,33%,4,7,57%,1,1,100%,2,0,2,1,2,1,0,0,15
"Clavell, Gian",29:44,4,6,67%,4,10,40%,5,8,63%,1,2,3,0,1,1,0,0,25
"Diallo, Cheick",39:38,9,13,69%,0,0,0%,2,4,50%,6,11,17,3,2,4,0,2,20
"Matías, Ángel L.",22:58,4,11,36%,0,0,0%,2,2,100%,1,1,2,3,1,3,0,0,10
"Young, Kevin",0:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,19,39,49%,12,25,48%,13,18,72%,11,25,36,17,15,15,2,2,87
