Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",28:10,3,5,60%,2,6,33%,2,4,50%,1,2,3,2,4,0,1,0,14
"Erazo, Josue",13:24,3,6,50%,2,2,100%,1,2,50%,2,3,5,0,4,0,0,1,13
"Sanabria, Glenn",3:07,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,2,1,0,0,0
"Díaz, Jorge Brian",28:08,2,7,29%,0,0,0%,0,0,0%,0,5,5,0,2,0,0,1,4
"Hollis Jefferson, Rondae",29:47,6,10,60%,0,2,0%,1,3,33%,3,7,10,2,1,0,1,0,13
"Branch, Onzie",18:44,1,4,25%,0,0,0%,2,4,50%,1,4,5,2,0,1,1,1,4
"Mason Jr., Nate",30:46,8,14,57%,0,3,0%,1,1,100%,0,2,2,4,1,3,1,0,17
"Gonzalez, Goree Venable",1:45,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Rodriguez, Jose G.",27:40,1,2,50%,1,3,33%,0,0,0%,0,0,0,2,3,0,2,1,5
"Ayala, Eric",18:29,2,3,67%,0,0,0%,6,8,75%,0,3,3,0,1,1,1,0,10
Totals:,,26,51,51%,5,17,29%,13,22,59%,7,26,33,12,19,6,7,4,80
