Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",33:18,1,4,25%,0,6,0%,0,0,0%,0,9,9,8,2,3,1,0,2
"Santos, Kenneth",4:44,0,0,0%,0,1,0%,0,0,0%,0,2,2,0,0,0,0,0,0
"Díaz, Jorge Brian",27:41,3,8,38%,0,2,0%,2,2,100%,3,6,9,1,3,1,2,2,8
"Mac, Sheldon",32:35,2,3,67%,0,2,0%,1,2,50%,1,3,4,2,0,1,0,0,5
"Hollis Jefferson, Rondae",27:41,4,8,50%,0,3,0%,2,4,50%,1,5,6,1,4,1,0,0,10
"Branch, Onzie",16:02,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,1,0,1,2,0
"Sanabria, Jorge",6:06,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,2,0,0,1,0
"Hernández, Luis 'Pelacoco'",12:19,2,6,33%,0,0,0%,2,2,100%,1,2,3,0,4,0,0,0,6
"Rodriguez, Jose G.",31:23,6,10,60%,2,10,20%,3,6,50%,1,5,6,3,3,3,1,0,21
"Ayala, Eric",8:12,0,0,0%,1,2,50%,0,0,0%,0,0,0,2,1,3,0,0,3
Totals:,,18,40,45%,3,27,11%,10,16,63%,7,34,41,18,20,12,5,5,55
