Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",18:42,0,0,0%,1,3,33%,0,0,0%,2,1,3,7,4,1,3,0,3
"Duran, Cliff",29:49,4,9,44%,2,2,100%,2,2,100%,1,1,2,6,0,2,2,1,16
"Nuñez, Angel",29:15,4,5,80%,0,3,0%,0,0,0%,0,3,3,2,0,3,2,1,8
"Pérez, Owen",4:47,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,1,1,0,1,2
"Negron, Alexis J.",4:47,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,4,1,0,0,0
"Santiago, Jr., Benito",25:19,4,6,67%,0,2,0%,0,1,0%,2,3,5,3,2,0,0,1,8
"Hernandez, Dewan",19:21,2,4,50%,0,0,0%,2,4,50%,1,3,4,1,3,2,0,1,6
"Pearson, Ryan",12:09,4,4,100%,0,0,0%,1,1,100%,0,1,1,0,1,2,0,0,9
"Romero, Ismael",17:05,7,10,70%,1,3,33%,2,5,40%,3,7,10,1,2,1,1,0,19
"Martinez, Giovanny",3:21,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,1,0
"Cuascut, Luis D",7:46,2,4,50%,1,2,50%,0,0,0%,2,1,3,0,0,0,0,0,7
"Mojica, Javier",27:39,3,6,50%,0,2,0%,2,2,100%,0,4,4,3,2,4,2,0,8
Totals:,,31,50,62%,5,18,28%,9,15,60%,11,25,36,23,19,17,10,6,86
