Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Buycks, Dwight",32:35,1,4,25%,1,4,25%,2,2,100%,1,7,8,8,2,1,0,0,7
"Paige, Jaysean",33:24,7,12,58%,5,10,50%,3,5,60%,1,3,4,6,1,3,1,1,32
"Gonzalez, Luis",2:05,2,2,100%,0,1,0%,0,1,0%,0,1,1,0,0,1,0,0,4
"Polo, Tyler",21:59,2,3,67%,3,5,60%,0,0,0%,0,3,3,2,4,0,2,0,13
"Lopez, Christian",2:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Ocasio Negron, Adrian",0:29,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Jenkins, Lorenzo",12:16,0,1,0%,2,2,100%,2,2,100%,1,5,6,1,0,2,0,0,8
"Cintron, Jordan",24:37,3,3,100%,1,2,50%,0,0,0%,2,2,4,4,2,1,1,0,9
"Hilton, Jhimy",2:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Ruiz, Jared",30:27,4,6,67%,2,6,33%,1,1,100%,0,2,2,5,3,3,2,0,15
"Pizarro, Christian Jomar",8:29,2,2,100%,0,1,0%,0,1,0%,1,0,1,0,4,1,0,0,4
"Jefferson, Davon",29:29,5,9,56%,0,0,0%,1,2,50%,3,4,7,2,3,0,0,1,11
Totals:,,26,42,62%,14,31,45%,9,14,64%,9,27,36,29,20,12,6,2,103
