Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",29:12,3,7,43%,5,7,71%,0,0,0%,1,2,3,3,0,1,2,0,21
"García, Jonathan",11:10,0,0,0%,0,2,0%,0,0,0%,0,0,0,1,2,0,1,0,0
"Trimble, Romelo 'Melo'",31,2,5,40%,2,5,40%,0,1,0%,0,3,3,9,2,5,1,0,10
"Carmona, Alejandro 'Bimbo'",23:15,5,8,63%,3,3,100%,0,0,0%,0,3,3,2,0,0,1,0,19
"Colón, Alexis 'Bebo'",15:11,0,0,0%,1,1,100%,0,0,0%,1,0,1,2,1,0,0,1,3
"Hernández, Luis 'Pelacoco'",10:45,0,2,0%,0,0,0%,0,0,0%,2,2,4,0,3,1,0,1,0
"Polo, Tyler",2:12,1,1,100%,0,0,0%,0,0,0%,0,0,0,2,0,0,0,0,2
"Díaz, Jorge Brian",19:53,0,3,0%,0,0,0%,1,4,25%,1,4,5,1,0,1,0,3,1
"Guzmán, Ánsel",5:44,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Matos, Jorge L.",2:12,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Conklin, Brian",34:26,4,10,40%,1,1,100%,6,9,67%,1,10,11,4,1,1,1,1,17
"Alamo, Angel 'Junito'",14:54,1,5,20%,0,0,0%,2,2,100%,0,1,1,2,1,0,0,1,4
Totals:,,16,43,37%,12,19,63%,9,16,56%,6,25,31,26,12,9,6,7,77
