Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"López, Matt",21:37,4,5,80%,0,0,0%,0,0,0%,2,2,4,6,3,2,0,1,8
"Fernández, Tjader",31:10,1,4,25%,1,3,33%,0,2,0%,1,3,4,7,3,1,0,0,5
"Suero, Gerardo",35:15,3,9,33%,3,5,60%,1,2,50%,1,2,3,1,4,0,2,1,16
"Ortiz, Evander J.",15:01,3,3,100%,0,0,0%,0,0,0%,1,1,2,0,3,5,0,0,6
"Meléndez, Ricardo 'Ricky'",16:47,0,1,0%,1,6,17%,0,0,0%,0,1,1,1,2,0,0,0,3
"Burgos, Jeffrey Daniel",11:34,1,3,33%,0,1,0%,1,2,50%,0,2,2,0,3,2,0,0,3
"Glenn, Robert",26:53,12,16,75%,0,0,0%,5,11,45%,4,7,11,3,4,5,0,2,29
"Josiah, Jahvari",22:13,3,5,60%,0,1,0%,0,0,0%,1,1,2,2,1,1,3,0,6
"Ramos, Enrique",19:25,5,8,63%,0,0,0%,2,4,50%,3,7,10,1,2,0,0,1,12
Totals:,,32,54,59%,5,16,31%,9,21,43%,13,26,39,21,25,16,5,5,88
