Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Colón, Benjamín",32:04,1,2,50%,0,0,0%,2,2,100%,4,7,11,2,1,2,1,1,4
"Han, Francis Jonathan",30:12,1,1,100%,3,4,75%,1,2,50%,0,0,0,3,2,2,1,0,12
"Smith, Greg",28:56,7,12,58%,0,0,0%,3,5,60%,1,12,13,6,1,2,3,0,17
"Carattini, Víctor",15:40,3,5,60%,0,0,0%,0,0,0%,1,0,1,2,1,0,2,0,6
"Oviedo, Dixon",1:51,1,3,33%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Santiago, Jr., Benito",31:56,2,5,40%,2,5,40%,3,4,75%,0,6,6,2,0,2,2,0,13
"Maldonado, Hector Luis",1:53,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,1,0,0,0,3
"Suero, Gerardo",23:22,3,9,33%,0,2,0%,3,4,75%,0,1,1,3,2,1,0,0,9
"Santiago, Jr., Francisco",1:46,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Mojica, Javier",32:16,8,14,57%,3,3,100%,2,2,100%,2,0,2,5,2,4,1,0,27
Totals:,,26,51,51%,9,15,60%,14,19,74%,8,26,34,23,10,13,10,1,93
