Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",19:46,1,2,50%,1,3,33%,0,0,0%,0,2,2,10,0,2,0,0,5
"Colón, Benjamín",20:38,2,3,67%,1,1,100%,2,2,100%,0,3,3,3,2,0,2,0,9
"Han, Francis Jonathan",32:48,2,4,50%,2,3,67%,0,0,0%,0,2,2,9,1,0,0,1,10
"Smith, Greg",37:40,9,15,60%,0,0,0%,3,5,60%,5,9,14,7,2,1,2,0,21
"Santiago, Jr., Benito",23:38,3,7,43%,1,4,25%,2,2,100%,0,2,2,1,4,3,3,1,11
"Suero, Gerardo",15:21,2,4,50%,1,3,33%,1,2,50%,0,0,0,0,1,2,1,0,8
"Romero, Ismael",19:36,4,6,67%,0,1,0%,4,7,57%,0,3,3,1,4,1,2,0,12
"Mojica, Javier",30:29,4,8,50%,3,6,50%,3,3,100%,0,0,0,1,4,0,0,1,20
Totals:,,27,49,55%,9,21,43%,15,21,71%,5,21,26,32,18,9,10,3,96
