Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",3:50,0,0,0%,0,2,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Pagan, Wilfredo",22:13,1,3,33%,0,3,0%,2,2,100%,1,4,5,2,1,2,2,0,4
"Villafane, Luis",14:42,1,2,50%,0,0,0%,0,0,0%,0,2,2,0,3,1,0,2,2
"Sánchez, Ricardo 'Ricky'",23:18,2,6,33%,1,3,33%,0,0,0%,1,4,5,2,3,3,2,1,7
"Hodge Jr., Walter",24:17,1,8,13%,1,3,33%,4,9,44%,1,4,5,2,4,3,3,0,9
"Reyes, Angelo",12:07,1,5,20%,0,0,0%,0,0,0%,1,1,2,0,2,2,1,1,2
"Meléndez, Ricardo 'Ricky'",12,0,2,0%,1,4,25%,2,2,100%,0,1,1,0,3,3,0,0,5
"Santiago, Eddin",21:05,1,3,33%,1,1,100%,0,0,0%,1,1,2,4,3,2,2,0,5
"Chaney, Richard",36:09,5,8,63%,0,1,0%,0,2,0%,1,4,5,2,2,1,2,0,10
"Sweetney, Michael",30:19,6,12,50%,0,0,0%,6,8,75%,4,9,13,2,5,3,1,2,18
Totals:,,18,49,37%,4,17,24%,14,23,61%,10,31,41,14,27,21,13,6,62
