Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Escalera, Carlos",24:23,1,4,25%,1,4,25%,1,4,25%,0,2,2,3,3,1,0,0,6
"Figueroa, Angel 'Buster'",29:48,1,2,50%,0,1,0%,1,2,50%,1,3,4,1,3,2,2,0,3
"Vassallo, Ángel Daniel",26:46,5,10,50%,4,8,50%,4,4,100%,2,5,7,0,5,4,1,1,26
"Guzmán, Ánsel",33:30,5,7,71%,0,1,0%,5,7,71%,0,1,1,6,0,0,4,0,15
"Worthington, Mark",17:17,2,4,50%,2,3,67%,3,3,100%,0,3,3,1,2,0,0,2,13
"Rivera, Jorge Luis",6:49,0,2,0%,0,0,0%,0,0,0%,0,2,2,0,1,0,0,0,0
"Sanchez, Angel M.",7:33,0,0,0%,0,1,0%,0,0,0%,0,2,2,0,0,0,1,1,0
"Dalmau, Ricardo",23:11,5,7,71%,1,6,17%,0,0,0%,0,3,3,1,3,2,2,0,13
"Pruitt, Shaun",30:43,1,7,14%,0,0,0%,2,6,33%,1,5,6,1,5,0,2,0,4
Totals:,,20,43,47%,8,24,33%,16,26,62%,4,26,30,13,22,9,12,4,80
