Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",20:20,1,5,20%,1,3,33%,1,2,50%,0,3,3,4,0,0,0,0,6
"Rodriguez, Andres",22:15,1,3,33%,2,6,33%,2,2,100%,1,1,2,5,4,1,1,0,10
"Alvarado, Omar J.",9:45,1,1,100%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,2
"Ayuso, Elias 'Larry'",30:14,2,4,50%,4,11,36%,5,6,83%,0,0,0,1,1,2,2,0,21
"Cortes, David",16:36,3,3,100%,1,2,50%,1,1,100%,0,0,0,0,0,0,0,0,10
"Pinnock, Danilo",28:28,7,13,54%,0,3,0%,2,3,67%,0,3,3,1,1,1,3,2,16
"Santiago, Daniel 'Danny'",36:15,4,9,44%,0,1,0%,4,4,100%,2,6,8,6,3,0,1,1,12
"Falcon, Alexander",0:38,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Aubry, Jeffrion",35:23,2,3,67%,0,0,0%,0,0,0%,6,7,13,2,2,1,1,3,4
Totals:,,21,41,51%,8,27,30%,15,18,83%,9,20,29,20,11,5,8,6,81
