Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Verdejo, Jesus",37:57,7,12,58%,1,3,33%,5,6,83%,1,4,5,3,2,1,1,0,22
"Clinch, Lewis",37:01,5,9,56%,1,3,33%,3,4,75%,0,5,5,3,1,1,1,0,16
"Randolph, Shavlik",29:06,4,7,57%,1,1,100%,6,6,100%,3,8,11,1,3,3,1,1,17
"Soto, Josue",2:03,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Hinson, Darnell",37:57,4,6,67%,0,4,0%,0,0,0%,0,2,2,3,3,3,3,0,8
"Cotto, Rubén",5:02,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Soto, Christian A.",18:42,1,6,17%,0,0,0%,0,0,0%,2,1,3,0,3,1,2,1,2
"Valencia, Florentino",20:27,1,4,25%,0,0,0%,2,2,100%,0,2,2,0,2,1,2,0,4
"Mitchell, Markus",10:47,1,2,50%,0,1,0%,0,0,0%,0,1,1,1,1,0,0,0,2
"Moore, Eric",0:58,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,23,47,49%,3,14,21%,16,18,89%,6,25,31,11,16,11,10,2,71
