Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Verdejo, Jesus",36:04,1,6,17%,0,0,0%,0,0,0%,0,3,3,2,3,2,0,0,2
"Clinch, Lewis",40,7,14,50%,1,5,20%,5,7,71%,2,7,9,6,0,4,1,1,22
"Randolph, Shavlik",39:55,9,21,43%,1,5,20%,2,4,50%,6,13,19,1,3,1,0,3,23
"Soto, Josue",6:52,1,1,100%,1,1,100%,2,2,100%,0,2,2,0,0,0,0,0,7
"Hinson, Darnell",37:04,2,4,50%,3,7,43%,0,0,0%,0,2,2,4,2,3,2,1,13
"Soto, Christian A.",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Valencia, Florentino",35:28,4,10,40%,0,0,0%,2,2,100%,5,3,8,2,1,1,0,0,10
"Mitchell, Markus",4:29,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,2,0,0,0,0
Totals:,,24,56,43%,6,18,33%,11,15,73%,13,31,44,16,11,11,3,5,77
