Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivera, Edgardo",16:17,1,6,17%,0,0,0%,0,1,0%,10,1,11,4,2,1,2,0,2
"Torres, Dario",1:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Ortiz, Andres",37:36,8,10,80%,0,2,0%,3,4,75%,3,3,6,3,4,3,1,0,19
"Freije, Matt",40,5,12,42%,3,9,33%,4,8,50%,2,8,10,0,2,2,3,0,23
"Rosario, Jose R.",3:56,0,1,0%,0,0,0%,0,0,0%,1,1,2,0,1,0,0,0,0
"Vega, Christopher",33:33,3,11,27%,2,6,33%,5,6,83%,0,3,3,4,4,2,1,0,17
"Fields, Ronnie",32:41,4,11,36%,1,1,100%,0,0,0%,2,5,7,1,5,3,1,1,11
"Leon, Nick",13:44,2,6,33%,1,1,100%,2,2,100%,0,1,1,3,0,1,0,0,9
"Manzano, Tomas",2:48,0,3,0%,0,1,0%,0,0,0%,2,0,2,0,0,0,0,0,0
"Colon, Luis Miguel",18:04,2,6,33%,0,0,0%,0,0,0%,2,3,5,1,1,1,0,0,4
Totals:,,25,66,38%,7,20,35%,14,21,67%,22,25,47,16,20,13,8,1,85
