Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Escalera, Carlos",20:59,5,6,83%,0,0,0%,0,1,0%,0,0,0,5,1,2,0,0,10
"Figueroa, Angel 'Buster'",26:31,2,4,50%,1,3,33%,0,0,0%,1,2,3,3,2,2,0,0,7
"Vassallo, Ángel Daniel",32:36,5,8,63%,6,9,67%,4,5,80%,1,7,8,1,4,2,1,0,32
"Guzmán, Ánsel",32:46,2,5,40%,1,4,25%,1,1,100%,0,3,3,9,2,2,2,0,8
"Worthington, Mark",32:42,6,9,67%,2,4,50%,4,4,100%,1,1,2,1,3,7,0,2,22
"Rivera, Jorge Luis",1:13,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Dalmau, Ricardo",14:50,1,2,50%,0,1,0%,0,0,0%,0,4,4,1,1,0,1,1,2
"Villegas, Samuel",2:55,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Pruitt, Shaun",35:28,5,8,63%,0,0,0%,4,6,67%,3,5,8,1,2,1,1,1,14
Totals:,,26,42,62%,10,21,48%,13,17,76%,6,23,29,21,16,16,5,4,95
