Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",18:11,1,6,17%,0,0,0%,1,4,25%,4,3,7,2,2,1,1,0,3
"Ramirez, Luis S.",0:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,1,0,0
"Rodriguez, Erick",24:28,0,2,0%,0,4,0%,0,0,0%,0,2,2,5,0,2,2,0,0
"Jimenez, Giovanni",6:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,1,1,0,0
"Carmona, Alejandro 'Bimbo'",26:40,7,12,58%,0,1,0%,3,3,100%,0,2,2,0,4,2,1,0,17
"Ramirez, Gabriel",0:32,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rosa, Angel R.",7:14,1,1,100%,0,2,0%,0,0,0%,1,2,3,0,3,0,0,0,2
"Ubiles, Edwin",15:53,0,2,0%,0,1,0%,0,0,0%,1,0,1,2,0,1,0,0,0
"Graham, Paul",1:36,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Rivera, Carlos Rubén",33:25,5,7,71%,3,7,43%,5,5,100%,0,5,5,3,2,2,1,0,24
"Valenzuela, Hector",3:45,2,2,100%,0,0,0%,0,0,0%,1,1,2,0,2,0,0,0,4
"Robinson, Brandon",36:09,2,7,29%,2,5,40%,2,4,50%,2,4,6,2,3,6,0,2,12
"Jones, Dwayne",25:23,2,3,67%,0,0,0%,1,2,50%,5,4,9,0,3,1,0,1,5
Totals:,,21,43,49%,5,20,25%,12,18,67%,14,23,37,16,19,16,7,3,69
