Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Caballero, Angel",10:49,0,2,0%,0,0,0%,0,0,0%,3,1,4,1,0,0,1,0,0
"Rosas, Samuel",14:39,3,3,100%,0,1,0%,0,1,0%,0,0,0,2,1,0,1,0,6
"Bruton, C.J.",29:38,1,2,50%,1,5,20%,0,0,0%,0,2,2,4,2,2,2,0,5
"Cruz, Alvin",4:36,1,1,100%,1,3,33%,0,0,0%,0,0,0,0,0,1,0,0,5
"Colón, Alexis 'Bebo'",6:03,0,0,0%,0,0,0%,0,0,0%,1,1,2,1,1,0,0,0,0
"Jones, Joel",30:46,3,6,50%,0,5,0%,3,3,100%,1,3,4,5,1,2,0,0,9
"Alamo, Angel 'Junito'",39:33,6,10,60%,3,5,60%,1,1,100%,0,7,7,1,4,1,1,2,22
"Huertas, David",23:56,3,4,75%,3,7,43%,2,2,100%,2,2,4,2,2,2,0,0,17
"Ramos, Peter John",35:24,7,17,41%,0,2,0%,4,4,100%,1,11,12,2,2,3,1,1,18
"Lockhart, Ian",4:36,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
Totals:,,24,45,53%,8,28,29%,10,11,91%,8,27,35,18,15,11,6,3,82
