Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Verdejo, Jesus",35:47,3,7,43%,0,3,0%,2,2,100%,2,2,4,3,3,3,0,0,8
"Clinch, Lewis",38:57,4,14,29%,1,3,33%,3,5,60%,0,2,2,2,2,4,1,0,14
"Randolph, Shavlik",35:27,5,13,38%,0,0,0%,4,10,40%,6,14,20,1,4,4,1,1,14
"Soto, Josue",5:24,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Santos, Luis",2:16,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,2,0,0,0
"Cotto, Rubén",20:17,2,3,67%,1,4,25%,1,2,50%,2,5,7,1,0,0,1,0,8
"Valencia, Florentino",32:56,3,10,30%,0,0,0%,1,1,100%,3,3,6,1,2,2,2,0,7
"Mitchell, Markus",11:29,1,1,100%,0,0,0%,0,0,0%,2,2,4,0,0,0,0,1,2
"Moore, Eric",17:27,1,3,33%,1,2,50%,2,3,67%,0,1,1,0,0,2,2,0,7
Totals:,,19,52,37%,3,13,23%,13,23,57%,15,30,45,8,13,18,7,2,60
