Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Acevedo, Gilberto",4:38,1,1,100%,0,0,0%,0,0,0%,0,1,1,1,0,0,0,0,2
"Ramirez, Edgardo",4:38,1,1,100%,0,1,0%,2,2,100%,0,0,0,0,0,1,0,0,4
"Alvarado, Omar J.",29:46,3,8,38%,2,4,50%,0,0,0%,1,1,2,0,2,2,1,0,12
"Orozco, William",16:19,1,1,100%,0,3,0%,1,4,25%,2,2,4,1,1,2,0,0,3
"Latimer, Antonio",25:45,2,8,25%,0,3,0%,2,2,100%,2,4,6,0,2,2,0,0,6
"De Jesus, Manuel",6:58,0,1,0%,0,0,0%,0,0,0%,0,2,2,0,0,1,0,0,0
"Cortes, David",29:37,5,11,45%,0,2,0%,2,2,100%,4,1,5,0,0,1,1,2,12
"Pinnock, Danilo",27:51,1,9,11%,0,2,0%,0,0,0%,0,2,2,4,1,0,1,0,2
"Santiago, Daniel 'Danny'",18:07,3,7,43%,0,0,0%,1,2,50%,2,2,4,0,5,2,0,0,7
"Falcon, Alexander",12:27,2,4,50%,0,0,0%,1,1,100%,2,0,2,0,0,0,0,0,5
"Aubry, Jeffrion",22:23,3,5,60%,0,0,0%,0,0,0%,1,5,6,0,1,0,2,1,6
"Cruz, Cesar Gabriel",1:31,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,22,56,39%,2,15,13%,9,13,69%,14,20,34,6,12,11,5,3,59
