Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",36:01,8,14,57%,0,2,0%,2,4,50%,3,1,4,2,1,2,0,1,18
"Rivera, Filiberto",31,3,6,50%,1,5,20%,1,2,50%,0,1,1,6,1,1,2,0,10
"Abraham, Ryann",18:49,1,1,100%,4,4,100%,2,2,100%,3,2,5,2,2,2,0,0,16
"Nieves, Joel",21:03,3,3,100%,1,3,33%,0,2,0%,1,0,1,0,1,2,0,0,9
"Rodriguez, Joey",13:08,0,0,0%,0,3,0%,0,0,0%,0,1,1,3,2,1,0,0,0
"Lloreda, José Jaime",30:02,5,10,50%,0,0,0%,2,3,67%,2,8,10,5,5,0,1,0,12
"Harris, Mike",40,6,13,46%,2,4,50%,1,2,50%,4,17,21,3,4,2,2,6,19
"De Jesus, Manuel",9:55,0,1,0%,0,2,0%,0,0,0%,0,1,1,0,1,0,0,0,0
Totals:,,26,48,54%,8,23,35%,8,15,53%,13,31,44,21,17,10,5,7,84
