Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",27:42,7,11,64%,0,0,0%,2,4,50%,2,5,7,1,2,0,1,0,16
"Ramirez, Luis S.",10:22,2,3,67%,1,2,50%,4,4,100%,1,0,1,1,1,0,0,0,11
"Rodriguez, Erick",6:34,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,2,0,0,0,0
"Jimenez, Giovanni",0:21,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Carmona, Alejandro 'Bimbo'",27:30,9,13,69%,0,0,0%,2,2,100%,1,1,2,2,2,1,0,1,20
"Hamilton, Kevin",32:45,0,3,0%,1,4,25%,1,2,50%,1,2,3,12,3,2,1,1,4
"Rosa, Angel R.",4:38,0,0,0%,1,1,100%,0,0,0%,0,0,0,1,0,0,1,0,3
"Ubiles, Edwin",4:49,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,0,0,0,0,0
"Rivera, Carlos Rubén",34:03,3,6,50%,4,8,50%,0,0,0%,2,6,8,3,2,0,1,0,18
"Williams, Sean",28:03,3,6,50%,0,0,0%,2,6,33%,3,5,8,0,2,2,0,2,8
"Valenzuela, Hector",3:08,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,1,2
"Robinson, Brandon",20:05,3,4,75%,2,7,29%,2,2,100%,1,1,2,0,1,1,2,0,14
Totals:,,28,48,58%,9,23,39%,13,20,65%,11,21,32,22,17,6,6,5,96
