Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Akindele, Jeleel",19:55,3,3,100%,0,0,0%,6,10,60%,2,1,3,0,4,4,1,1,12
"Tucker, Clay",27:24,1,5,20%,1,7,14%,0,0,0%,1,2,3,1,2,0,5,0,5
"Berdiel, Miguel 'Ali'",38:39,5,7,71%,4,4,100%,8,9,89%,1,2,3,6,5,5,3,0,30
"Torres, Andres",13:56,1,1,100%,1,3,33%,0,0,0%,0,0,0,2,3,0,0,0,5
"Pellot, Jesse",4:17,1,3,33%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,2
"Carattini, Víctor",0:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Polo, Tyler",5:01,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,0,1,0,0,0
"Garcia, Francisco",29:06,1,1,100%,3,7,43%,0,0,0%,0,3,3,2,4,1,0,2,11
"Ramos, Peter John",32:35,3,9,33%,0,0,0%,3,4,75%,0,6,6,2,3,4,0,2,9
"Franklin, Alexander",28:54,4,7,57%,0,0,0%,4,8,50%,3,5,8,5,2,1,4,1,12
Totals:,,19,36,53%,9,21,43%,21,31,68%,7,20,27,20,23,16,13,6,86
