Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ogilvy, Andrew James",26:51,3,10,30%,0,0,0%,5,6,83%,1,3,4,0,3,2,4,0,11
"Logan, Dallas",12:29,0,1,0%,0,0,0%,1,2,50%,1,3,4,1,1,0,1,0,1
"Alvarado, Omar J.",29:28,1,3,33%,3,8,38%,2,4,50%,0,2,2,3,2,1,0,0,13
"Ruiz, Gabriel",4:26,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Colón, Alexis 'Bebo'",31:25,0,1,0%,1,4,25%,1,2,50%,3,3,6,4,3,0,3,2,4
"Milbourne, Landon",23:34,2,4,50%,0,1,0%,2,2,100%,1,2,3,0,2,1,0,1,6
"DeLeon, Adris",27:50,2,8,25%,4,10,40%,2,2,100%,2,4,6,4,4,6,3,0,18
"Meléndez, Ricardo 'Ricky'",17:27,0,1,0%,1,3,33%,0,0,0%,0,0,0,0,2,0,0,0,3
"Sánchez, Ricardo 'Ricky'",26:27,0,3,0%,1,6,17%,2,2,100%,2,2,4,3,3,1,1,1,5
Totals:,,9,32,28%,10,32,31%,15,20,75%,10,19,29,15,21,11,12,4,63
