Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Duran, Cliff",31:46,4,8,50%,0,0,0%,1,2,50%,1,1,2,5,2,0,3,0,9
"Lopez, Christian",6:55,0,0,0%,0,1,0%,0,0,0%,1,0,1,0,1,1,1,0,0
"Ubiles, Edwin",34:42,6,9,67%,1,2,50%,0,0,0%,0,3,3,3,2,2,3,0,15
"Martinez, Jack Michael",21:33,2,8,25%,0,0,0%,0,0,0%,3,4,7,3,3,1,0,0,4
"Orozco, William",13:47,0,1,0%,2,3,67%,0,0,0%,0,3,3,1,2,0,0,0,6
"Butler, Nathaniel",6:35,0,1,0%,1,1,100%,2,2,100%,0,0,0,0,0,0,0,0,5
"English, Carl",37:02,2,5,40%,3,6,50%,2,2,100%,0,5,5,4,3,3,0,0,15
"Morales, Ferdinand",3:14,0,1,0%,0,0,0%,0,0,0%,0,2,2,0,2,0,0,0,0
"Garcia, Angel 'Piwi'",10:21,0,1,0%,0,1,0%,0,0,0%,1,1,2,0,1,0,0,0,0
"Costner, Brandon",31:01,5,12,42%,2,8,25%,10,11,91%,4,6,10,1,4,1,1,1,26
"Branch, Onzie",2:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
Totals:,,19,46,41%,9,22,41%,15,17,88%,10,25,35,18,20,8,8,1,80
