Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",33:06,6,10,60%,1,2,50%,3,4,75%,1,4,5,1,3,2,1,1,18
"Andújar, Emmanuel 'Emmy'",3:43,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,0,1,0,1,0
"Martinez, Carlos",3:19,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Figueroa, Carlos",4:12,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Fernández, Tjader",13:01,0,0,0%,3,4,75%,0,0,0%,1,1,2,2,3,2,0,0,9
"Abreu, Álex",21:59,4,7,57%,1,3,33%,4,4,100%,1,2,3,8,4,1,0,0,15
"Ledo, Ricardo",24:39,2,6,33%,5,8,63%,4,6,67%,1,2,3,1,5,3,1,0,23
"Clavell, Gilberto",10:20,0,4,0%,0,0,0%,0,0,0%,1,5,6,0,1,2,0,0,0
"Hernández, Luis 'Pelacoco'",13:54,1,2,50%,0,0,0%,1,2,50%,1,0,1,1,4,1,0,1,3
"Behanan, Chane",33:48,7,12,58%,0,1,0%,2,4,50%,2,8,10,3,2,1,1,1,16
"Guitián, José",19:55,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,4,0,0,0,3
"Gaston, Chris",17:57,3,7,43%,0,0,0%,1,2,50%,0,5,5,0,4,2,1,1,7
Totals:,,23,49,47%,11,21,52%,15,22,68%,9,28,37,17,31,15,4,5,94
