Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Cruz, Jose L.",5:23,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Soto, Joseph",20:30,2,4,50%,1,4,25%,1,2,50%,0,3,3,1,4,3,0,1,8
"Ogilvy, Andrew James",27:31,4,8,50%,0,0,0%,5,6,83%,2,5,7,1,4,2,3,0,13
"Logan, Dallas",3:01,0,2,0%,0,0,0%,0,0,0%,1,0,1,1,1,2,0,0,0
"Alvarado, Omar J.",27:49,0,2,0%,3,4,75%,0,0,0%,0,2,2,0,1,3,2,0,9
"DeLeon, Adris",15:40,2,7,29%,0,1,0%,0,0,0%,1,2,3,6,1,3,1,0,4
"Carmona, Alejandro 'Bimbo'",33:18,2,5,40%,0,1,0%,7,8,88%,1,1,2,2,4,3,1,0,11
"Colón, Alexis 'Bebo'",19:52,0,1,0%,1,2,50%,2,2,100%,3,3,6,2,3,0,1,1,5
"Milbourne, Landon",31:30,9,13,69%,0,2,0%,5,7,71%,3,4,7,0,1,3,1,1,23
"Meléndez, Ricardo 'Ricky'",15:22,0,0,0%,0,2,0%,0,0,0%,0,0,0,1,0,0,0,0,0
Totals:,,19,42,45%,5,16,31%,20,25,80%,11,20,31,15,19,19,9,3,73
