Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",29:04,5,10,50%,1,2,50%,4,4,100%,2,4,6,0,3,0,4,0,17
"Thun, Hans",2:29,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Ramirez, Luis S.",2:29,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Trenche, Enrique Alberto",0:25,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Belardo, Gabriel J.",21:55,2,7,29%,1,4,25%,0,0,0%,1,1,2,4,1,3,1,0,7
"Galindo, Alex",29:30,2,6,33%,1,3,33%,1,1,100%,1,3,4,3,2,1,0,1,8
"Rivera, Filiberto",34:26,4,6,67%,0,5,0%,0,0,0%,2,2,4,10,2,0,0,0,8
"Figueroa, Angel 'Buster'",6:49,1,2,50%,0,1,0%,1,2,50%,0,0,0,0,0,0,0,0,3
"Acevedo, Angel 'Mutombo'",1:48,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Keenan, Justin",16:05,3,4,75%,0,0,0%,1,1,100%,0,2,2,0,3,1,0,0,7
"Powell, Josh",29:54,7,9,78%,0,0,0%,3,3,100%,5,3,8,1,1,3,1,0,17
"Young, Kevin",21:04,1,2,50%,1,5,20%,1,2,50%,0,1,1,2,2,1,0,0,6
"Valencia, Florentino",3:55,1,2,50%,0,0,0%,0,0,0%,2,1,3,0,0,0,0,0,2
Totals:,,27,49,55%,4,23,17%,11,13,85%,13,17,30,20,15,9,6,1,77
